conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/907039e2-5b33-4ea5-96ca-b6082711b491,olla tietoinen vaarallisten aineiden riskeistä,released,skill/competence,sector-specific,,"Olla tietoinen mahdollisesti vaarallisten aineiden, kuten saastuttavien, myrkyllisten, syövyttävien tai räjähtävien aineiden, aiheuttamista uhista.",http://data.europa.eu/esco/skill/5b0d14b1-0bf6-4f6b-b922-4becc213f0aa | http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,kuljettaa vaarallisia tavaroita | noudattaa työsuojelumenettelyjä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90d04cf8-dcc1-45cf-93e1-a2eba80aed6f,hybridiajoneuvoarkkitehtuuri,released,knowledge,sector-specific,,"Hybridiajoneuvojen nimikkeistö, luokittelu ja arkkitehtuurit, myös tehokkuusnäkökohdat; sarja-, rinnakkais- ja sarja-rinnakkaishybridiratkaisujen hyvät ja huonot puolet.
	",http://data.europa.eu/esco/isced-f/0714,elektroniikka ja automatiikka
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/91a6da8d-24dc-4453-9821-de305864677c,maaperäoppi,released,knowledge,cross-sector,,"Tieteenala, jolla tutkitaan maaperää luonnonvarana, sen ominaisuuksia, muodostumista ja luokitusta. Siinä tarkastellaan myös maaperän fysikaalisia, biologisia ja kemiallisia ominaisuuksia.",http://data.europa.eu/esco/skill/944e06e8-7b12-4064-9e72-d80cd6d0cbba | http://data.europa.eu/esco/isced-f/0532,geotiede | geotieteet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9263f0d8-7266-4782-b0ee-38f62656e97e,edistää kestävää sisustussuunnittelua,released,skill/competence,cross-sector,edistää ympäristöystävällistä sisustussuunnittelua,Tehdä ympäristöystävällisempiä sisätilojen suunnitelmia ja edistää kustannustehokkaiden ja uusiutuvien materiaalien käyttöä.,http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b | http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,puhua kestävän kehityksen puolesta | suunnitella rakenteita tai tiloja | ottaa käyttöön tapoja kulutuksen kielteisen vaikutuksen vähentämiseksi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9349f502-9c11-476c-957d-2e016790a2ee,koordinoida jätehuoltomenettelyjä,released,skill/competence,sector-specific,,"Koordinoida sellaisen laitoksen tai organisaation toimintoja, joka vastaa jätteen käsittelystä, kuten jätteiden keräämisestä, lajittelusta, kierrätyksestä ja loppukäsittelystä, jotta voidaan varmistaa toimintojen optimaalinen tehokkuus, parantaa jätteen vähentämisen menetelmiä ja varmistaa lainsäädännön noudattaminen.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f | http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,johtaa muita | vastata jätteistä | johtaa operatiivista toimintaa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9433da85-70fa-4a25-8f96-71fa59dd1989,biologia,released,knowledge,cross-sector,,"Kasvi- ja eläinorganismien kudokset, solut ja toiminnot sekä niiden keskinäinen riippuvuus ja vuorovaikutus toistensa ja ympäristön kanssa.",http://data.europa.eu/esco/isced-f/0511,biologia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9438b0dc-062a-4893-b176-959706e4ae1e,käyttää ympäristöystävällisiä materiaaleja,released,skill/competence,cross-sector,käyttää ympäristöä säästäviä materiaaleja,"Työskennellä ympäristöystävällisten materiaalien, kuten vesipohjaisten viimeistelymateriaalien tai formaldehydivapaiden liimojen, kanssa.",http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,arvioida oman toiminnan ympäristövaikutusta | noudattaa ympäristönsuojelulakeja ja -normeja | ottaa käyttöön tapoja kulutuksen kielteisen vaikutuksen vähentämiseksi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/944e06e8-7b12-4064-9e72-d80cd6d0cbba,geotiede,released,knowledge,cross-sector,,"Maapalloa tutkiva tiede, johon kuuluu geologia, meteorologia, oseanografia ja astronomia. Siihen sisältyy myös maapallon koostumus, maan rakenteet ja prosessit.",http://data.europa.eu/esco/isced-f/0532,geotieteet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/94747ff4-603d-47d4-9780-bf53be41e190,tarkastaa teollisuuslaitteita,released,skill/competence,cross-sector,,"Tarkastaa teollisen toiminnan aikana käytettäviä laitteita, kuten valmistus- ja rakennuslaitteita sen varmistamiseksi, että laitteet ovat terveys-, turvallisuus- ja ympäristölainsäädännön mukaisia.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,asentaa puu- ja metalliosia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95013213-ee67-493b-86d0-e383e0f72482,kotitalouksien lämmitysjärjestelmät,released,knowledge,cross-sector,,"Nykyaikaiset ja perinteiset lämmitysjärjestelmät, joissa käytetään kaasua, puuta, öljyä, biomassaa, aurinkoenergiaa ja muita uusiutuvia energialähteitä, sekä niiden energiansäästöperiaatteet.",http://data.europa.eu/esco/isced-f/0713,sähkö ja energia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9582094d-e08c-4df2-a6f1-7c321724f273,luonnolliset elintarvikeresurssit,released,knowledge,occupation-specific,,"Turvallisten, syötävien ja juotavaksi tarkoitettujen luonnontuotteiden, kuten hedelmien, kasvien, lihan sekä makean tai kierrätetyn veden, sijainti, ominaisuudet ja valmisteet.",http://data.europa.eu/esco/isced-f/0721,elintarvikeala
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96835f47-da71-415b-8cbf-d37386dc98d4,tehdä ympäristötutkimuksia,released,skill/competence,cross-sector,suorittaa ympäristötutkimuksia,"Toteuttaa tutkimuksia, joiden tarkoituksena on kerätä tietoa ympäristöriskien analysointia ja hallintaa varten organisaation sisällä tai laajemmassa yhteydessä.",http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,tehdä akateemista tutkimusta tai markkinatutkimusta
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96d901a6-c931-4e8d-b685-a47e1deaaa1b,kartoittaa energiantarpeita,released,skill/competence,sector-specific,,"Yksilöidä rakennuksessa tai laitoksessa tarvittavan energian tyyppi ja määrä mahdollisimman edullisten, kestävien ja kustannustehokkaiden energiapalveluiden tarjoamiseksi kuluttajille.",http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,arvioida resurssitarpeet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18,ympäristöä säästävä logistiikka,released,knowledge,cross-sector,vihreä logistiikka,"Tietämys ympäristöä säästävästä logistiikasta, jossa on toteutettu merkittäviä toimia logistiikkatoiminnan ekologisten vaikutusten minimoimiseksi.",http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb | http://data.europa.eu/esco/isced-f/0413,logistiikka | johto ja hallinto
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50,määrittää lämpöpumppujen lähde,released,skill/competence,sector-specific,,"Määrittää saatavilla olevat lämpö- ja energialähteet valitsemalla ne erityyppisten käytettävissä olevien lämmönlähteiden joukosta siten, että otetaan huomioon lähteen lämpötilan vaikutus energiatehokkuuteen.
	",http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,kehittää tavoitteita ja strategioita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/982ccb23-102c-4d7a-a899-4df50a032def,asentaa keskittäviä aurinkoenergiajärjestelmiä,released,skill/competence,occupation-specific,,"Ottaa käyttöön järjestelmiä, jotka käyttävät heijastavia materiaaleja, kuten linssejä ja peilejä, sekä seurantajärjestelmiä auringonvalon keskittämiseksi säteeksi, jonka lämpöenergiasta voimalaitos tekee sähköä.",http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"asentaa lämmitys-, ilmanvaihto- ja ilmastointilaitteita"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/988f696e-01c9-4aa5-b024-4aa96505ee0c,käyttää vedenlämmityslaitteita,released,skill/competence,sector-specific,,"Käyttää vedenlämmityslaitteita, kuten sähkölaitteita, lämmönvaihtimia, lämpöpumppuja ja aurinkolämmityslaitteita.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,käyttää energiantuotanto- tai -jakelulaitteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/995f7d9c-45c9-4622-b704-739982ff9070,valuma-alueen kehittäminen,released,knowledge,sector-specific,vesistöalueen kehittäminen,"Valuma-alueen asiaankuuluvia ominaisuuksia koskeva tutkimus, jonka tavoitteena on sen resurssien kestävä jakaminen ja sellaisten suunnitelmien, ohjelmien ja hankkeiden laatiminen ja toteuttaminen, joilla tuetaan ja parannetaan valuma-alueen toimintoja, jotka vaikuttavat valuma-alueella sijaitseviin kasvi-, eläin- ja ihmisyhteisöihin.",http://data.europa.eu/esco/isced-f/0732,rakentaminen ja rakennussuunnittelu
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9a354775-1a03-4258-a357-be4ab0a07465,perustaa viherkattoja,released,skill/competence,sector-specific,,"Perustaa viherkattoja ottaen huomioon kastelun ja viemäröinnin, suodattimet ja multatarpeet. Istuttaa sopivia kasveja ja mahdollisesti myös pensaita ja puita. Perustaa viherkatto noudattaen terveys- ja turvallisuusmääräyksiä.",http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,suunnitella rakenteita tai tiloja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b04cd15-b9c4-442d-9bbb-32e1b2058dca,offshore-rakennukset ja -laitokset,released,knowledge,sector-specific,,"Meriympäristöön asennetut rakenteet ja laitokset, joita käytetään yleensä sähkön, öljyn, kaasun ja muiden resurssien tuottamiseen ja siirtämiseen.
	",http://data.europa.eu/esco/isced-f/0732,rakentaminen ja rakennussuunnittelu
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b242812-7d88-4219-bac7-1195ecc4db51,kierrätysilmajärjestelmät,released,knowledge,sector-specific,kiertoilmalaitteistot | ilmankierrätysjärjestelmät,"Monimutkaisten kierrätys-, ilmastus- ja biosuodatinjärjestelmien ominaisuudet ja toiminta.",http://data.europa.eu/esco/isced-f/0732,rakentaminen ja rakennussuunnittelu
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b5aa426-7daa-4143-8d70-c3623e8c7e60,suunnitella ikkuna- ja lasitusjärjestelmiä,released,skill/competence,sector-specific,,"Suunnitella ikkuna- tai lasitusjärjestelmä viihtyvyyden ja energiatehokkuuden optimoimiseksi. Arvioida ja suunnitella optimaalinen aurinkosuojajärjestelmä ja sen ohjaustoiminnot.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,suunnitella järjestelmiä ja tuotteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815,pienimuotoinen tuulivoimantuotanto,released,knowledge,sector-specific,,"Pienet tuuliturbiinit, joilla tuotetaan sähköä paikan päällä (esim. katoilla), ja niiden panos energiatehokkuuteen.
	",http://data.europa.eu/esco/isced-f/0713 | http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,sähkö ja energia | uusiutuvan energian teknologiat
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9c07b3e2-b919-4594-b6f2-e01df6e9390f,suunnitella rakennusten mikroilmastoja,released,skill/competence,sector-specific,,"Keskustella kohteen ilmasto- ja paikallisolosuhteista ja arvioida niitä optimaalisten passiivienergian periaatteita hyödyntävien strategioiden soveltamiseksi (mikro- ja makroilmasto). Yhdistää useita suunnittelustrategioita, myös tärkeimpiä passiivienergian periaatteita hyödyntäviä suunnittelustrategioita, ja arvioida niiden toimivuutta koko rakennuksen energiakonseptina.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,suunnitella järjestelmiä ja tuotteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb,aurinkovoimalla toimiva absorptiojäähdytysjärjestelmä,released,knowledge,sector-specific,,"Aurinkovoimalla toimiva absorptiojäähdytin on lämmön aktivoima jäähdytysjärjestelmä, joka perustuu liuoksen absorptioprosessiin. Se parantaa energiatehokkuutta.
	",http://data.europa.eu/esco/isced-f/0713,sähkö ja energia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9cf2856d-0375-4ec3-a51f-7f9c82119859,huoltaa aurinkoenergiajärjestelmiä,released,skill/competence,cross-sector,,"Testata aurinkopaneelien suorituskyky lukemalla mittarit, joilla tarkastetaan sähköntuotannon indikaattorit, tunnistaa ja korjata toimintahäiriöt ja tarvittaessa puhdistaa paneelit.",http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07 | http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"tehdä työhön liittyviä mittauksia | huoltaa sähkö-, elektroniikka- ja tarkkuuslaitteita"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d04490c-cea5-4765-a15e-99c46b543c1d,koordinoida kierrätysmateriaalin toimitusta,released,skill/competence,cross-sector,,Koordinoida ja valvoa kierrätysmateriaalin toimitusta. Viestiä käsittely-yritysten ja toimituspalveluita välittävien tahojen kanssa.,http://data.europa.eu/esco/skill/40f27736-0d98-4446-8234-11646e4f4bc3 | http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,valvoa valmiiden tuotteiden logistiikkaa | suunnitella tapahtumia ja ohjelmaa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d3490b2-a0e6-415b-81a4-a3a4a63268b0,huolehtia kasvien terveydestä,released,skill/competence,sector-specific,,Hoitaa ja tukea kasvien yleistä terveyttä. Harjoittaa kestävää puutarhanhoitoa ja integroitua tuholaistorjuntaa puutarhoissa sekä ulkona että sisätiloissa.,http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,viljellä maata ja viljelykasveja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d75efb9-0c77-4f86-b5e7-99100808564a,kasvien tuholaistorjunta,released,knowledge,cross-sector,kasvituholaisten torjunta | kasvien tuhoeläinten torjunta,"Kasvien ja viljojen tuholaisten tyypit ja ominaisuudet. Erilaiset tuholaistorjuntamenetelmät, joita käytetään tavanomaisissa tai biologissa menetelmissä ja joissa otetaan huomioon kasvi- tai viljatyyppi, ympäristö- ja ilmasto-olosuhteet sekä terveyttä ja turvallisuutta koskevat säännökset. Tuotteiden varastointi ja käsittely.",http://data.europa.eu/esco/isced-f/0811,maanviljely ja kotieläintalous
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9dfab993-ecab-4292-9cb2-528a93eb3161,käyttää elinympäristöjen tutkimuksen tekniikoita,released,skill/competence,sector-specific,,"Soveltaa näytteenottostrategioita ja käyttää useita elinympäristöjen tutkimuksen tekniikoita, kuten paikkatietojärjestelmiä (GIS), satelliittipaikannusjärjestelmiä (GPS), ilmakuvausta, arkistoja ja karttoja.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,seurata ympäristöolosuhteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9ecd4016-b9de-480d-8ec3-9881644f0eda,käyttää äänenmittausvälineitä,released,skill/competence,occupation-specific,,"Käyttää välineitä, kuten antureita ja äänitasomittareita, joilla mitataan melutasoja ympäristössä melusaasteen ehkäisemistä varten.",http://data.europa.eu/esco/skill/c8f4aad2-ea23-49a2-9708-a6049c2d28ce | http://data.europa.eu/esco/skill/b92758d4-4591-4df1-9ceb-f907aa71ebd9,käyttää tarkkuusmittauslaitteita | käyttää mittauslaitteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9f719da2-5ba8-46b8-b20b-3d5f59208f49,aurinkopaneelien asennusjärjestelmät,released,knowledge,sector-specific,aurinkokennostojen asennusjärjestelmät,"Eri tavat asentaa aurinkopaneeleja, kuten pylvääseen asentaminen, jossa paneelit kiinnitetään pinnalle, painoasennus, jolloin painot pitävät paneelit paikallaan, ja asentaminen auringon mukaan, jolloin paneelit asennetaan liikkuvalle pinnalle, jolloin ne voivat seurata auringon liikkumista taivaalla ja saada siten mahdollisimman paljon aurinkoenergiaa.",http://data.europa.eu/esco/isced-f/0713,sähkö ja energia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9f763ac3-1d6c-48d2-ab54-324b1b144f40,hallinnoida ilmanlaatua,released,skill/competence,cross-sector,huolehtia ilmanlaadusta,"Seurata, tarkastaa ja hallita ilmanlaatua, mukaan lukien korjaavat toimenpiteet.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,seurata ympäristöolosuhteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a118a699-7258-48d1-bc45-45fc04f792c8,ainesosien riskit,released,knowledge,sector-specific,,"Ainesosat ja niiden mahdolliset riskit, jotka voivat vahingoittaa ihmisiä, kasvistoa ja eläimistöä. Toiminnot ainesosien seoksissa.",http://data.europa.eu/esco/isced-f/0721,elintarvikeala
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a2723f98-0fb2-469b-8c79-7ad2d0f73660,käsitellä kaivosjätteitä,released,skill/competence,sector-specific,,"Varmistaa, että kaivosjäte hävitetään turvallisesti, tehokkaasti ja ympäristön kannalta kestävällä tavalla.",http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/2fb4b423-c1e4-407d-ba48-38032d8dcda2,hävittää vaaratonta jätettä tai romua | huolehtia jätekivestä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a281365c-a432-4e82-97ce-2dcc4907685f,istuttaa puita,released,skill/competence,occupation-specific,,Siirtää ja istuttaa puita tai puun siemeniä metsäalueille ja metsiin.,http://data.europa.eu/esco/skill/888f286e-272f-4e54-8a3b-9fa391870618,"istuttaa ja karsia puita, viljelykasveja ja muita kasveja ja korjata niiden satoa"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a28c96cd-a43d-4143-b992-903356d0923e,hoitaa elinympäristöjä,released,skill/competence,cross-sector,,Luoda ja hallita luonnollisia elinympäristöjä.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a3629b49-ef78-49ce-8538-033772d6e6ca,tehdä toteutettavuustutkimus sähkön ja lämmön yhteistuotannosta,released,skill/competence,sector-specific,,"Arvioida sähkön ja lämmön yhteistuotannon potentiaalia. Toteuttaa standardoitu tutkimus, jotta voidaan määrittää tekniset vaatimukset, sääntely ja kustannukset. Arvioida sähkön ja lämmön kysyntä sekä tarvittava lämmön varastointikapasiteetti, jotta voidaan selvittää sähkön ja lämmön yhteistuotannon mahdollisuudet kuormituksen ja kuormituksen pysyvyyskäyrien avulla, ja tehdä tutkimusta päätöksenteon tueksi.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analysoida liiketoimintaa | tehdä kannattavuustutkimus
